"","site_name","Species_1","Species_2","time_interval"
"648","site 3","dog","coyote",5.23166666666667
"649","site 3","dog","coyote",5.14805555555556
"650","site 3","dog","coyote",4.995
"651","site 3","dog","coyote",3.89472222222222
"652","site 3","dog","coyote",3.83472222222222
"653","site 3","dog","coyote",3.60361111111111
"654","site 3","dog","coyote",3.37472222222222
"655","site 3","dog","coyote",0.000833333333333333
"656","site 3","coyote","dog",0.000277777777777778
"657","site 3","coyote","dog",0.0130555555555556
"658","site 3","coyote","dog",7.13944444444444
"659","site 3","coyote","dog",7.15083333333333
"660","site 3","coyote","dog",7.18083333333333
"661","site 3","coyote","dog",7.26527777777778
"662","site 3","coyote","dog",7.37638888888889
"663","site 3","coyote","dog",7.52666666666667
"664","site 3","coyote","dog",7.64361111111111
"665","site 3","coyote","dog",7.70666666666667
"666","site 3","coyote","dog",7.76472222222222
"667","site 3","coyote","dog",7.85138888888889
"668","site 3","coyote","dog",7.87111111111111
"669","site 3","coyote","dog",7.91166666666667
"670","site 3","coyote","dog",7.9575
"671","site 3","coyote","dog",8.02916666666667
"672","site 3","coyote","dog",8.06416666666667
"673","site 3","coyote","dog",8.08083333333333
"674","site 3","coyote","dog",8.08194444444444
"675","site 3","coyote","dog",8.11166666666667
"676","site 3","coyote","dog",8.12638888888889
"677","site 3","coyote","dog",8.24138888888889
"678","site 3","coyote","dog",8.28305555555556
"679","site 3","coyote","dog",8.45861111111111
"680","site 3","coyote","dog",8.49916666666667
"681","site 3","coyote","dog",8.51694444444444
"682","site 3","coyote","dog",8.59055555555556
"683","site 3","coyote","dog",8.79
"684","site 3","coyote","dog",8.81833333333333
"685","site 3","coyote","dog",8.83694444444444
"686","site 3","coyote","dog",8.86861111111111
"687","site 3","coyote","dog",9.10666666666667
"688","site 3","coyote","dog",9.37583333333333
"689","site 3","coyote","dog",9.545
"690","site 3","coyote","dog",9.65194444444444
"691","site 3","coyote","dog",9.70638888888889
"692","site 3","coyote","dog",9.75
"693","site 3","coyote","dog",9.97916666666667
"694","site 3","coyote","dog",10.1638888888889
"695","site 3","coyote","dog",10.2130555555556
"696","site 3","coyote","dog",10.3991666666667
"697","site 3","coyote","dog",10.6102777777778
"698","site 3","coyote","dog",10.9044444444444
"699","site 3","coyote","dog",11.02
"700","site 3","coyote","dog",11.0422222222222
"701","site 3","coyote","dog",11.3027777777778
"702","site 3","coyote","dog",11.4291666666667
"703","site 3","coyote","dog",11.5661111111111
"704","site 3","coyote","dog",11.8525
"705","site 3","dog","coyote",11.9486111111111
"706","site 3","dog","coyote",11.9472222222222
"707","site 3","dog","coyote",11.9327777777778
"708","site 3","dog","coyote",11.8983333333333
"709","site 3","dog","coyote",11.8769444444444
"710","site 3","dog","coyote",11.8475
"711","site 3","dog","coyote",11.8372222222222
"712","site 3","dog","coyote",11.8230555555556
"713","site 3","dog","coyote",11.8
"714","site 3","dog","coyote",11.7086111111111
"715","site 3","dog","coyote",11.5941666666667
"716","site 3","dog","coyote",11.4266666666667
"717","site 3","dog","coyote",11.4144444444444
"718","site 3","dog","coyote",11.3655555555556
"719","site 3","dog","coyote",11.3136111111111
"720","site 3","dog","coyote",11.1955555555556
"721","site 3","dog","coyote",11.0911111111111
"722","site 3","dog","coyote",10.9208333333333
"723","site 3","dog","coyote",10.9194444444444
"724","site 3","dog","coyote",10.8
"725","site 3","dog","coyote",10.7897222222222
"726","site 3","dog","coyote",10.7547222222222
"727","site 3","dog","coyote",10.7422222222222
"728","site 3","dog","coyote",10.5858333333333
"729","site 3","dog","coyote",10.5527777777778
"730","site 3","dog","coyote",10.0191666666667
"731","site 3","dog","coyote",9.73027777777778
"732","site 3","dog","coyote",9.57305555555556
"733","site 3","dog","coyote",9.32472222222222
"734","site 3","dog","coyote",8.90833333333333
"735","site 3","dog","coyote",8.89611111111111
"736","site 3","dog","coyote",8.52
"737","site 3","dog","coyote",8.13833333333333
"738","site 3","dog","coyote",7.95222222222222
"739","site 3","dog","coyote",7.62222222222222
"740","site 3","dog","coyote",0.000277777777777778
"741","site 3","coyote","dog",0.000833333333333333
"742","site 3","coyote","dog",1.73805555555556
"743","site 3","coyote","dog",1.7525
"744","site 3","coyote","dog",1.84944444444444
"745","site 3","coyote","dog",2.01194444444444
"746","site 3","coyote","dog",2.15611111111111
"747","site 3","coyote","dog",2.15777777777778
"748","site 3","coyote","dog",2.34
"749","site 3","coyote","dog",2.83916666666667
"750","site 3","coyote","dog",2.99666666666667
"751","site 3","coyote","dog",3.16305555555556
"752","site 3","coyote","dog",3.19833333333333
"753","site 3","coyote","dog",3.34305555555556
"754","site 3","coyote","dog",3.6575
"755","site 3","coyote","dog",3.71138888888889
"756","site 3","coyote","dog",4.09611111111111
"757","site 3","coyote","dog",4.72944444444444
"758","site 3","coyote","dog",4.74027777777778
"759","site 3","coyote","dog",4.7575
"760","site 3","coyote","dog",4.76944444444444
"761","site 3","coyote","dog",4.85027777777778
"762","site 3","coyote","dog",4.90388888888889
"763","site 3","coyote","dog",4.92333333333333
"764","site 3","coyote","dog",4.97
"765","site 3","coyote","dog",5.19472222222222
"766","site 3","coyote","dog",5.49083333333333
"767","site 3","coyote","dog",5.71694444444444
"768","site 3","coyote","dog",5.8125
"769","site 3","coyote","dog",5.93916666666667
"770","site 3","coyote","dog",6.03
"771","site 3","coyote","dog",6.28805555555556
"772","site 3","coyote","dog",6.48166666666667
"773","site 3","coyote","dog",6.66777777777778
"774","site 3","coyote","dog",6.73611111111111
"775","site 3","coyote","dog",7.08333333333333
"776","site 3","coyote","dog",7.15333333333333
"777","site 3","coyote","dog",7.18194444444444
"778","site 3","coyote","dog",7.33694444444444
"779","site 3","coyote","dog",7.47416666666667
"780","site 3","coyote","dog",7.49694444444444
"781","site 3","coyote","dog",7.56305555555556
"782","site 3","coyote","dog",7.58194444444444
"783","site 3","coyote","dog",7.70694444444444
"784","site 3","coyote","dog",7.80027777777778
"785","site 3","coyote","dog",7.88527777777778
"786","site 3","coyote","dog",7.90805555555556
"787","site 3","coyote","dog",7.95361111111111
"788","site 3","coyote","dog",7.955
"789","site 3","coyote","dog",7.9975
"790","site 3","coyote","dog",7.99916666666667
"791","site 3","coyote","dog",8.01166666666667
"792","site 3","coyote","dog",8.16916666666667
"793","site 3","coyote","dog",8.67388888888889
"794","site 3","coyote","dog",8.69805555555556
"795","site 3","coyote","dog",8.72666666666667
"796","site 3","coyote","dog",8.89472222222222
"797","site 3","coyote","dog",8.95083333333333
"798","site 3","coyote","dog",9.1625
"799","site 3","coyote","dog",9.22416666666667
"800","site 3","coyote","dog",9.28111111111111
"801","site 3","coyote","dog",9.2825
"802","site 3","coyote","dog",9.66333333333333
"803","site 3","coyote","dog",9.91972222222222
"804","site 3","coyote","dog",9.94333333333333
"805","site 3","coyote","dog",10.1458333333333
"806","site 3","coyote","dog",10.2755555555556
"807","site 3","coyote","dog",10.3233333333333
"808","site 3","coyote","dog",10.5275
"809","site 3","coyote","dog",10.6561111111111
"810","site 3","coyote","dog",10.6847222222222
"811","site 3","coyote","dog",10.7380555555556
"812","site 3","coyote","dog",10.7722222222222
"813","site 3","coyote","dog",10.8275
"814","site 3","coyote","dog",10.8430555555556
"815","site 3","coyote","dog",10.9316666666667
"816","site 3","coyote","dog",10.9555555555556
"817","site 3","coyote","dog",11.0872222222222
"818","site 3","coyote","dog",11.1075
"819","site 3","coyote","dog",11.1797222222222
"820","site 3","coyote","dog",11.4525
"821","site 3","coyote","dog",11.5869444444444
"822","site 3","coyote","dog",11.5975
"823","site 3","coyote","dog",11.6236111111111
"824","site 3","coyote","dog",11.6616666666667
"825","site 3","coyote","dog",11.7311111111111
"826","site 3","coyote","dog",11.7961111111111
"827","site 3","coyote","dog",11.8441666666667
"828","site 3","coyote","dog",11.8722222222222
"829","site 3","coyote","dog",11.9280555555556
"830","site 3","coyote","dog",11.9441666666667
"831","site 3","coyote","dog",11.955
"832","site 3","coyote","dog",11.9808333333333
"833","site 4","dog","coyote",8.92555555555556
"834","site 4","dog","coyote",8.26138888888889
"835","site 4","dog","coyote",6.91
"836","site 4","dog","coyote",3.99138888888889
"837","site 4","dog","coyote",3.98083333333333
"838","site 4","dog","coyote",2.95666666666667
"839","site 4","dog","coyote",1.37361111111111
"840","site 4","dog","coyote",0.735833333333333
"841","site 4","dog","coyote",0.342222222222222
"842","site 4","dog","coyote",0.000277777777777778
"843","site 4","coyote","dog",0.8725
"844","site 5","dog","coyote",2.63111111111111
"845","site 5","coyote","dog",9.80972222222222
"846","site 5","dog","coyote",9.67388888888889
"847","site 5","dog","coyote",11.9694444444444
"848","site 5","coyote","dog",10.4497222222222
"849","site 5","coyote","dog",11.1369444444444
"850","site 5","coyote","dog",11.2516666666667
"851","site 5","coyote","dog",11.5125
"852","site 5","dog","coyote",10.2872222222222
"853","site 5","dog","coyote",9.88416666666667
"854","site 5","dog","coyote",9.05583333333333
"855","site 5","dog","coyote",4.94916666666667
"856","site 5","dog","coyote",2.84361111111111
"857","site 5","coyote","dog",5.89861111111111
"858","site 5","coyote","dog",7.85138888888889
"859","site 5","coyote","dog",9.23472222222222
"860","site 5","coyote","dog",9.79638888888889
"861","site 5","coyote","dog",5.77666666666667
"862","site 5","coyote","dog",7.72944444444444
"863","site 5","coyote","dog",9.11277777777778
"864","site 5","coyote","dog",9.67444444444445
"865","site 5","coyote","dog",0.000555555555555556
"866","site 5","coyote","dog",1.95333333333333
"867","site 5","coyote","dog",3.33666666666667
"868","site 5","coyote","dog",3.89833333333333
"869","site 5","dog","coyote",11.8819444444444
"870","site 5","dog","coyote",8.905
"871","site 5","dog","coyote",8.78111111111111
"872","site 5","dog","coyote",7.05138888888889
"873","site 5","dog","coyote",2.89388888888889
"874","site 5","dog","coyote",0.000277777777777778
"875","site 5","dog","coyote",9.59833333333333
"876","site 5","dog","coyote",3.23916666666667
"877","site 5","coyote","dog",4.41305555555556
"878","site 5","coyote","dog",7.25888888888889
"879","site 5","coyote","dog",4.43277777777778
"880","site 5","coyote","dog",6.53666666666667
"881","site 5","coyote","dog",10.2308333333333
"882","site 5","coyote","dog",11.7788888888889
"883","site 5","dog","coyote",10.9402777777778
"884","site 5","dog","coyote",8.85972222222222
"885","site 5","coyote","dog",7.44638888888889
"886","site 5","coyote","dog",8.39027777777778
"887","site 5","dog","coyote",10.6961111111111
"888","site 5","dog","coyote",10.6538888888889
"889","site 5","dog","coyote",3.60138888888889
"890","site 5","dog","coyote",2.89666666666667
"891","site 5","coyote","dog",11.2583333333333
"892","site 5","coyote","dog",11.2675
"893","site 5","coyote","dog",11.7972222222222
"894","site 5","dog","coyote",11.84
"895","site 5","coyote","dog",2.45361111111111
"896","site 5","coyote","dog",2.46805555555556
"897","site 5","coyote","dog",5.77583333333333
"898","site 5","coyote","dog",5.80972222222222
"899","site 5","coyote","dog",5.82444444444444
"900","site 5","coyote","dog",5.83416666666667
"901","site 5","coyote","dog",6.24694444444444
"902","site 5","coyote","dog",6.34444444444444
"903","site 5","coyote","dog",10.5405555555556
"904","site 5","coyote","dog",10.9441666666667
"905","site 5","coyote","dog",11.2302777777778
"906","site 5","coyote","dog",11.2394444444444
"907","site 5","dog","coyote",2.795
"908","site 5","dog","coyote",2.78583333333333
"909","site 5","dog","coyote",2.17916666666667
"910","site 5","dog","coyote",0.903888888888889
"911","site 5","dog","coyote",11.7983333333333
"912","site 5","dog","coyote",10.9222222222222
"913","site 5","dog","coyote",9.02833333333333
"914","site 5","dog","coyote",8.43611111111111
"915","site 5","coyote","dog",5.80555555555556
"916","site 5","coyote","dog",8.07805555555556
"917","site 5","coyote","dog",9.92722222222222
"918","site 5","coyote","dog",10.9819444444444
"919","site 5","coyote","dog",11.2866666666667
"920","site 5","coyote","dog",11.7211111111111
"921","site 5","coyote","dog",1.22333333333333
"922","site 5","coyote","dog",1.37472222222222
"923","site 5","coyote","dog",1.40388888888889
"924","site 5","coyote","dog",1.68305555555556
"925","site 5","coyote","dog",1.87166666666667
"926","site 5","coyote","dog",3.86944444444444
"927","site 5","coyote","dog",4.46138888888889
"928","site 5","coyote","dog",5.58777777777778
"929","site 5","coyote","dog",5.89611111111111
"930","site 5","coyote","dog",6.66361111111111
"931","site 5","coyote","dog",7.60277777777778
"932","site 5","coyote","dog",8.19722222222222
"933","site 5","coyote","dog",8.23444444444444
"934","site 5","coyote","dog",8.49972222222222
"935","site 5","dog","coyote",11.3341666666667
"936","site 5","dog","coyote",8.57972222222222
"937","site 5","dog","coyote",8.0175
"938","site 5","dog","coyote",7.95888888888889
"939","site 5","dog","coyote",7.94583333333333
"940","site 5","dog","coyote",7.92333333333333
"941","site 5","dog","coyote",7.85805555555556
"942","site 5","dog","coyote",7.33638888888889
"943","site 5","dog","coyote",7.12694444444444
"944","site 5","dog","coyote",7.01194444444444
"945","site 5","dog","coyote",6.785
"946","site 5","dog","coyote",6.77305555555556
"947","site 5","dog","coyote",6.18277777777778
"948","site 5","dog","coyote",5.41472222222222
"949","site 5","dog","coyote",5.17055555555556
"950","site 5","dog","coyote",5.12416666666667
"951","site 5","dog","coyote",2.08722222222222
"952","site 5","coyote","dog",11.2102777777778
"953","site 5","dog","coyote",11.8
"954","site 5","dog","coyote",11.7805555555556
"955","site 5","dog","coyote",11.2630555555556
"956","site 5","dog","coyote",11.7702777777778
"957","site 5","dog","coyote",5.33833333333333
"958","site 5","dog","coyote",5.84555555555556
"959","site 5","dog","coyote",2.16805555555556
"960","site 5","dog","coyote",2.67527777777778
"961","site 5","coyote","dog",11.1569444444444
"962","site 5","coyote","dog",10.6497222222222
"963","site 5","dog","coyote",8.72861111111111
"964","site 5","dog","coyote",6.87277777777778
"965","site 5","coyote","dog",5.9425
"966","site 5","dog","coyote",11.0672222222222
"967","site 5","dog","coyote",9.22944444444444
"968","site 5","coyote","dog",4.11916666666667
"969","site 5","coyote","dog",4.29722222222222
"970","site 5","coyote","dog",8.01888888888889
"971","site 5","coyote","dog",9.98555555555556
"972","site 5","coyote","dog",11.5380555555556
"973","site 5","dog","coyote",9.08416666666667
"974","site 5","dog","coyote",7.1175
"975","site 5","dog","coyote",11.16
"976","site 5","dog","coyote",5.565
"977","site 5","dog","coyote",9.6075
"978","site 5","coyote","dog",11.9702777777778
"979","site 5","coyote","dog",6.87777777777778
"980","site 5","coyote","dog",6.97861111111111
"981","site 5","coyote","dog",5.73416666666667
"982","site 5","coyote","dog",6.73083333333333
"983","site 5","coyote","dog",6.74944444444444
"984","site 5","coyote","dog",5.72194444444444
"985","site 5","coyote","dog",6.71861111111111
"986","site 5","coyote","dog",6.73722222222222
